time,U1,U2,U3,U4
2020-03-28 00:00:00,1467.71946711521,1630.07113842158,585.539657761256,2703.70243985385
2020-03-28 04:00:00,1414.26727522568,1612.03797366938,585.539657761256,2703.70243985385
2020-03-28 08:00:00,1417.0121103826,1629.37533921801,585.539657761256,2703.70243985385
2020-03-28 12:00:00,1354.71353062403,1650.90823960868,585.539657761256,2703.70243985385
2020-03-28 16:00:00,1335.52953746974,1670.76519995944,585.539657761256,2703.70243985385
2020-03-28 20:00:00,1334.07072771982,1671.52822375216,585.539657761256,2703.70243985385
2020-03-29 00:00:00,1292.12265398995,1666.36871379484,585.539657761256,2703.70243985385
2020-03-29 04:00:00,1321.95346797312,1641.15895980929,585.539657761256,2703.70243985385
2020-03-29 08:00:00,1328.12016995416,1654.70074563359,585.539657761256,2703.70243985385
2020-03-29 12:00:00,1271.82588374207,1636.92596974,585.539657761256,2703.70243985385
2020-03-29 16:00:00,1336.86617883644,1623.74996073641,585.539657761256,2703.70243985385
2020-03-29 20:00:00,1405.85659295874,1657.04650872077,585.539657761256,2703.70243985385
2020-03-30 00:00:00,1417.93576098453,1635.87476510902,585.539657761256,2703.70243985385
2020-03-30 04:00:00,1468.29699221618,1661.54192693949,585.539657761256,2703.70243985385
2020-03-30 08:00:00,1443.0629710634,1639.58348170117,585.539657761256,2703.70243985385
2020-03-30 12:00:00,1405.9736854625,1602.32076392126,585.539657761256,2703.70243985385
2020-03-30 16:00:00,1413.67239370905,1632.30125359966,585.539657761256,2703.70243985385
2020-03-30 20:00:00,1415.5035485879,1650.7421757361,585.539657761256,2703.70243985385
2020-03-31 00:00:00,1443.99114989277,1671.33233926286,585.539657761256,2703.70243985385
2020-03-31 04:00:00,1506.20916876275,1687.86790340629,585.539657761256,2703.70243985385
2020-03-31 08:00:00,1470.42561244052,1685.73281281496,585.539657761256,2703.70243985385
2020-03-31 12:00:00,1487.97897277496,1615.91965498567,585.539657761256,2703.70243985385
2020-03-31 16:00:00,1453.03835834264,1635.84021928978,585.539657761256,2703.70243985385
2020-03-31 20:00:00,1431.59136296858,1624.11955656962,585.539657761256,2703.70243985385
2020-04-01 00:00:00,1438.95268294948,1628.31392488823,585.539657761256,2703.70243985385
2020-04-01 04:00:00,1458.74158502798,1630.60775258859,585.539657761256,2703.70243985385
2020-04-01 08:00:00,1483.43521811823,1599.39092138707,585.539657761256,2703.70243985385
2020-04-01 12:00:00,1438.70187857499,1700.6768585731,585.539657761256,2703.70243985385
2020-04-01 16:00:00,1494.05179219895,1700.07814983846,585.539657761256,2703.70243985385
2020-04-01 20:00:00,1565.1218064271,1679.30238120448,585.539657761256,2528.28863319559
2020-04-02 00:00:00,1456.48179807371,1684.11037580392,585.539657761256,2528.28863319559
2020-04-02 04:00:00,1366.08005935764,1624.50101451836,585.539657761256,2528.28863319559
2020-04-02 08:00:00,1337.34120435964,1617.23702612459,585.539657761256,2528.28863319559
2020-04-02 12:00:00,1338.97540736203,1657.11586503183,585.539657761256,2528.28863319559
2020-04-02 16:00:00,1336.50182224858,1663.38591055661,585.539657761256,2528.28863319559
2020-04-02 20:00:00,1327.82954929898,1656.40524673066,585.539657761256,2528.28863319559
2020-04-03 00:00:00,1362.73088343728,1639.35638612551,585.539657761256,2528.28863319559
2020-04-03 04:00:00,1381.05238790862,1635.36562059435,585.539657761256,2528.28863319559
2020-04-03 08:00:00,1347.72336593211,1632.45164388866,585.539657761256,2528.28863319559
2020-04-03 12:00:00,1348.35325845286,1643.38722050693,585.539657761256,2528.28863319559
2020-04-03 16:00:00,1320.75960837998,1640.16633480617,585.539657761256,2528.28863319559
2020-04-03 20:00:00,1411.28134567444,1626.21633049905,585.539657761256,2528.28863319559
2020-04-04 00:00:00,1385.21123858685,1640.34677137896,585.539657761256,2528.28863319559
2020-04-04 04:00:00,1446.4064329847,1642.16930304197,585.539657761256,2528.28863319559
2020-04-04 08:00:00,1456.60687779705,1668.54989863921,585.539657761256,2528.28863319559
2020-04-04 12:00:00,1381.80047018564,1667.57593364623,585.539657761256,2528.28863319559
2020-04-04 16:00:00,1359.02258867207,1655.34765726157,585.539657761256,2528.28863319559
2020-04-04 20:00:00,1345.4958259372,1665.98404486797,585.539657761256,2528.28863319559
2020-04-05 00:00:00,1372.12419255137,1663.0726500631,585.539657761256,2528.28863319559
2020-04-05 04:00:00,1384.90426878233,1684.66172240964,585.539657761256,2528.28863319559
2020-04-05 08:00:00,1378.88775276422,1640.07929507678,585.539657761256,2528.28863319559
2020-04-05 12:00:00,1400.35279670011,1627.44931729683,585.539657761256,2528.28863319559
2020-04-05 16:00:00,1465.37339920085,1662.7818772593,585.539657761256,2528.28863319559
2020-04-05 20:00:00,1425.83032464137,1705.9843327624,585.539657761256,2528.28863319559
2020-04-06 00:00:00,1380.8233703941,1690.10873432922,585.539657761256,2528.28863319559
2020-04-06 04:00:00,1365.80712532089,1691.08259610888,585.539657761256,2528.28863319559
2020-04-06 08:00:00,1395.4430736673,1670.86013200833,585.539657761256,2528.28863319559
2020-04-06 12:00:00,1407.36926822325,1636.36823884878,585.539657761256,2528.28863319559
2020-04-06 16:00:00,1449.82283889702,1666.65370140812,585.539657761256,2528.28863319559
2020-04-06 20:00:00,1482.26148240339,1655.99368310002,585.539657761256,2528.28863319559
2020-04-07 00:00:00,1364.57130244111,1651.76536074701,585.539657761256,2528.28863319559
2020-04-07 04:00:00,1344.1648458248,1661.34637291059,585.539657761256,2528.28863319559
2020-04-07 08:00:00,1357.43557435692,1641.73955386085,585.539657761256,2528.28863319559
2020-04-07 12:00:00,1360.56178411961,1667.98737808611,585.539657761256,2528.28863319559
2020-04-07 16:00:00,1393.49258497437,1659.77542919463,585.539657761256,2528.28863319559
2020-04-07 20:00:00,1354.17799900718,1706.39320217499,585.539657761256,2528.28863319559
2020-04-08 00:00:00,1328.70668065084,1729.14976207335,585.539657761256,2528.28863319559
2020-04-08 04:00:00,1524.46157264014,781.512434473552,585.539657761256,2528.28863319559
2020-04-08 08:00:00,1462.36457554398,-13.6841230579686,585.539657761256,2528.28863319559
2020-04-08 12:00:00,1259.91058333776,-10.4542888618413,585.539657761256,2528.28863319559
2020-04-08 16:00:00,1663.07706837237,-7.62060671834454,1451.2747515596,1272.08854302369
2020-04-08 20:00:00,1349.15510298143,-5.9628086200217,1451.2747515596,1272.08854302369
2020-04-09 00:00:00,1540.50379631223,-48.3582576959656,585.539657761256,983.192869956432
2020-04-09 04:00:00,1514.36175951988,65.1199439525143,585.539657761256,983.192869956432
2020-04-09 08:00:00,1559.12882562939,-8.21141413708562,585.539657761256,939.902076607931
2020-04-09 12:00:00,1520.55613216947,-15.6774443057809,585.539657761256,939.902076607931
2020-04-09 16:00:00,1355.11647574779,-6.06764354079445,585.539657761256,939.902076607931
2020-04-09 20:00:00,1379.8103230684,-7.21247334326914,585.539657761256,939.902076607931
2020-04-10 00:00:00,1545.69576982965,-2.34204775227131,585.539657761256,1931.46078076669
2020-04-10 04:00:00,1567.40852584168,-6.58696783526963,585.539657761256,2273.409036318
2020-04-10 08:00:00,1510.80217757537,-2.9625516125016,585.539657761256,2273.409036318
2020-04-10 12:00:00,1502.8460473764,3.02569558283344,585.539657761256,2273.409036318
2020-04-10 16:00:00,1542.96077691983,-0.0995423740554792,585.539657761256,2393.32835657108
2020-04-10 20:00:00,1599.66340449269,-0.0837794453431456,585.539657761256,2338.2601848845
2020-04-11 00:00:00,1563.65564072224,-0.0930697002705374,585.539657761256,2352.98138542775
2020-04-11 04:00:00,1563.96926446399,-0.0886889498573159,585.539657761256,2341.4005627962
2020-04-11 08:00:00,1550.93506295598,-0.12201721344105,585.539657761256,2362.62913216976
2020-04-11 12:00:00,1535.91726334122,-0.142624668312011,585.539657761256,2326.89900737548
2020-04-11 16:00:00,1432.64169336892,-0.157414304228935,585.539657761256,2326.89900737548
2020-04-11 20:00:00,1377.8238812158,-0.166215390053667,585.539657761256,2326.89900737548
2020-04-12 00:00:00,1363.99958620693,-0.252058048573722,585.539657761256,2326.89900737548
2020-04-12 04:00:00,1425.66155981493,-0.408939949752467,585.539657761256,2326.89900737548
2020-04-12 08:00:00,1490.14338252119,-0.54549819137136,585.539657761256,2326.89900737548
2020-04-12 12:00:00,1374.78520725723,2.41099273842726,585.539657761256,2326.89900737548
2020-04-12 16:00:00,1442.3572214653,-3.82189698878117,585.539657761256,2326.89900737548
2020-04-12 20:00:00,1445.9244823862,-72.7301386156841,585.539657761256,2326.89900737548
2020-04-13 00:00:00,1484.87142540841,-20.6749264860491,585.539657761256,2326.89900737548
2020-04-13 04:00:00,1479.22535755689,-21.4244665997499,585.539657761256,2326.89900737548
2020-04-13 08:00:00,1419.96180478746,-9.72662490632565,585.539657761256,2326.89900737548
